Order_ID,Date,Time,Order_Type,Product_Id,Price,Quantity,Item_Subtotal,Order_Subtotal,Delivery_Charge,Order_Total
a3946,16-12-2024,17:14,Delivery,107,99,3,297,316,0,316
a3946,16-12-2024,17:14,Delivery,251,19,1,19,316,0,316
a3947,16-12-2024,17:19,Dine-in,112,139,2,278,303,0,303
a3947,16-12-2024,17:19,Dine-in,252,25,1,25,303,0,303
a3948,16-12-2024,17:30,Takeaway,109,109,1,109,109,0,109
a3949,16-12-2024,17:45,Takeaway,241,49,1,49,226,0,226
a3949,16-12-2024,17:45,Takeaway,273,59,3,177,226,0,226
a3950,16-12-2024,17:58,Delivery,253,25,3,75,75,20,95
a3951,16-12-2024,18:04,Dine-in,166,299,1,299,299,0,299
a3952,16-12-2024,18:15,Delivery,133,149,1,149,326,0,326
a3952,16-12-2024,18:15,Delivery,179,59,3,177,326,0,326
a3953,16-12-2024,18:22,Dine-in,166,299,1,299,299,0,299
a3954,16-12-2024,18:34,Dine-in,190,79,2,158,158,0,158
a3955,16-12-2024,18:48,Takeaway,110,119,2,238,238,0,238
a3956,16-12-2024,18:59,Takeaway,177,49,2,98,98,0,98
a3957,16-12-2024,19:08,Delivery,250,59,4,236,255,0,255
a3957,16-12-2024,19:08,Delivery,251,19,1,19,255,0,255
a3958,16-12-2024,19:18,Takeaway,246,99,3,297,297,0,297
a3959,16-12-2024,19:33,Dine-in,250,59,2,118,118,0,118
a3960,16-12-2024,19:39,Takeaway,135,159,1,159,278,0,278
a3960,16-12-2024,19:39,Takeaway,110,119,1,119,278,0,278
a3962,16-12-2024,20:09,Dine-in,262,49,1,49,49,0,49
a3963,16-12-2024,20:17,Dine-in,227,139,1,139,139,0,139
a3964,16-12-2024,20:23,Delivery,184,89,1,89,266,0,266
a3964,16-12-2024,20:23,Delivery,195,59,3,177,266,0,266
a3965,16-12-2024,20:38,Takeaway,138,189,1,189,189,0,189
a3966,16-12-2024,20:50,Delivery,187,59,2,118,118,10,128
a3967,16-12-2024,20:58,Dine-in,277,59,4,236,236,0,236
a3968,16-12-2024,21:13,Dine-in,182,79,1,79,79,0,79
a3969,16-12-2024,21:22,Takeaway,181,59,3,177,177,0,177
a3970,16-12-2024,21:34,Dine-in,161,239,1,239,239,0,239
a3971,16-12-2024,21:44,Dine-in,123,169,2,338,338,0,338
a3972,16-12-2024,21:51,Takeaway,182,79,4,316,316,0,316
a3973,16-12-2024,22:06,Delivery,132,129,2,258,258,0,258
a3974,16-12-2024,22:20,Dine-in,123,169,1,169,169,0,169
a3975,16-12-2024,22:30,Dine-in,203,89,2,178,327,0,327
a3975,16-12-2024,22:30,Dine-in,133,149,1,149,327,0,327
a3976,16-12-2024,22:38,Delivery,102,79,1,79,197,10,207
a3976,16-12-2024,22:38,Delivery,260,59,2,118,197,10,207
a3977,16-12-2024,22:43,Takeaway,178,49,2,98,335,0,335
a3977,16-12-2024,22:43,Takeaway,182,79,3,237,335,0,335
a3978,16-12-2024,22:54,Takeaway,166,299,1,299,299,0,299
a3979,16-12-2024,23:00,Takeaway,118,129,2,258,258,0,258
a3980,16-12-2024,23:12,Takeaway,281,59,3,177,177,0,177
a3981,16-12-2024,23:20,Delivery,130,129,1,129,129,10,139
a3982,16-12-2024,23:33,Takeaway,267,59,3,177,177,0,177
a3983,16-12-2024,23:40,Delivery,145,209,1,209,209,0,209
a3984,16-12-2024,23:47,Dine-in,273,59,3,177,177,0,177
a3985,16-12-2024,0:00,Takeaway,242,49,3,147,147,0,147
a3986,16-12-2024,0:05,Dine-in,115,159,2,318,318,0,318
a3987,16-12-2024,0:19,Takeaway,130,129,2,258,258,0,258
a3988,16-12-2024,0:31,Delivery,135,159,2,318,318,0,318
a3989,16-12-2024,0:39,Dine-in,116,169,1,169,169,0,169
a3990,17-12-2024,13:00,Delivery,148,259,1,259,259,0,259
a3991,17-12-2024,13:13,Delivery,184,89,2,178,276,0,276
a3991,17-12-2024,13:13,Delivery,176,49,2,98,276,0,276
a3992,17-12-2024,13:21,Takeaway,259,69,3,207,207,0,207
a3993,17-12-2024,13:34,Takeaway,283,59,1,59,217,0,217
a3993,17-12-2024,13:34,Takeaway,102,79,2,158,217,0,217
a3994,17-12-2024,13:42,Dine-in,107,99,2,198,345,0,345
a3994,17-12-2024,13:42,Dine-in,177,49,3,147,345,0,345
a3995,17-12-2024,13:48,Takeaway,132,129,2,258,258,0,258
a3996,17-12-2024,13:53,Delivery,120,139,2,278,278,0,278
a3997,17-12-2024,14:05,Dine-in,107,99,2,198,198,0,198
a3998,17-12-2024,14:20,Delivery,109,109,3,327,327,0,327
a3999,17-12-2024,14:28,Delivery,183,89,2,178,178,10,188
a4000,17-12-2024,14:37,Delivery,216,99,3,297,297,0,297
a4001,17-12-2024,14:43,Takeaway,181,59,4,236,285,0,285
a4001,17-12-2024,14:43,Takeaway,177,49,1,49,285,0,285
a4002,17-12-2024,14:48,Takeaway,250,59,4,236,236,0,236
a4003,17-12-2024,15:02,Dine-in,278,59,2,118,118,0,118
a4004,17-12-2024,15:08,Delivery,105,89,3,267,267,0,267
a4005,17-12-2024,15:16,Delivery,135,159,2,318,318,0,318
a4006,17-12-2024,15:28,Dine-in,106,99,3,297,297,0,297
a4007,17-12-2024,15:39,Delivery,172,299,1,299,299,0,299
a4008,17-12-2024,15:49,Dine-in,109,109,3,327,327,0,327
a4009,17-12-2024,15:55,Dine-in,104,79,4,316,316,0,316
a4010,17-12-2024,16:09,Dine-in,102,79,4,316,316,0,316
a4012,17-12-2024,16:29,Delivery,116,169,1,169,169,10,179
a4013,17-12-2024,16:41,Dine-in,223,119,2,238,238,0,238
a4014,17-12-2024,16:55,Dine-in,229,149,2,298,298,0,298
a4015,17-12-2024,17:01,Takeaway,110,119,2,238,238,0,238
a4016,17-12-2024,17:10,Takeaway,218,119,1,119,119,0,119
a4017,17-12-2024,17:25,Delivery,111,129,1,129,307,0,307
a4017,17-12-2024,17:25,Delivery,184,89,2,178,307,0,307
a4018,17-12-2024,17:35,Dine-in,186,49,2,98,98,0,98
a4019,17-12-2024,17:49,Delivery,121,159,2,318,318,0,318
a4020,17-12-2024,18:01,Takeaway,144,209,1,209,209,0,209
a4021,17-12-2024,18:11,Delivery,112,139,1,139,327,0,327
a4021,17-12-2024,18:11,Delivery,239,49,1,49,327,0,327
a4021,17-12-2024,18:11,Delivery,222,139,1,139,327,0,327
a4022,17-12-2024,18:16,Dine-in,156,199,1,199,199,0,199
a4023,17-12-2024,18:28,Delivery,131,129,1,129,198,10,208
a4023,17-12-2024,18:28,Delivery,101,69,1,69,198,10,208
a4024,17-12-2024,18:37,Delivery,181,59,1,59,337,0,337
a4024,17-12-2024,18:37,Delivery,113,139,2,278,337,0,337
a4025,17-12-2024,18:48,Dine-in,290,99,3,297,297,0,297
a4026,17-12-2024,19:00,Takeaway,124,179,1,179,179,0,179
a4027,17-12-2024,19:06,Delivery,104,79,3,237,237,0,237
a4028,17-12-2024,19:15,Delivery,250,59,2,118,256,0,256
a4028,17-12-2024,19:15,Delivery,101,69,2,138,256,0,256
a4029,17-12-2024,19:30,Dine-in,177,49,2,98,98,0,98
a4030,17-12-2024,19:36,Delivery,156,199,1,199,297,0,297
a4030,17-12-2024,19:36,Delivery,262,49,2,98,297,0,297
a4031,17-12-2024,19:42,Takeaway,149,269,1,269,269,0,269
a4032,17-12-2024,19:51,Dine-in,180,59,2,118,118,0,118
a4033,17-12-2024,19:58,Takeaway,189,69,1,69,69,0,69
a4034,17-12-2024,20:07,Takeaway,148,259,1,259,259,0,259
a4035,17-12-2024,20:18,Delivery,138,189,1,189,189,10,199
a4036,17-12-2024,20:33,Delivery,117,119,1,119,119,10,129
a4037,17-12-2024,20:42,Delivery,128,119,1,119,119,10,129
a4038,17-12-2024,20:54,Dine-in,199,59,2,118,118,0,118
a4039,17-12-2024,21:07,Dine-in,179,59,4,236,236,0,236
a4040,17-12-2024,21:16,Dine-in,188,69,1,69,69,0,69
a4041,17-12-2024,21:24,Delivery,257,59,1,59,59,20,79
a4042,17-12-2024,21:32,Dine-in,113,139,1,139,139,0,139
a4043,17-12-2024,21:46,Delivery,141,229,1,229,308,0,308
a4043,17-12-2024,21:46,Delivery,104,79,1,79,308,0,308
a4044,17-12-2024,21:57,Delivery,174,339,1,339,339,0,339
a4045,17-12-2024,22:06,Delivery,162,249,1,249,249,0,249
a4046,17-12-2024,22:17,Takeaway,234,89,1,89,108,0,108
a4046,17-12-2024,22:17,Takeaway,251,19,1,19,108,0,108
a4047,17-12-2024,22:25,Takeaway,147,249,1,249,249,0,249
a4048,17-12-2024,22:38,Delivery,106,99,1,99,337,0,337
a4048,17-12-2024,22:38,Delivery,110,119,2,238,337,0,337
a4049,17-12-2024,22:43,Dine-in,141,229,1,229,229,0,229
a4050,17-12-2024,22:50,Takeaway,172,299,1,299,299,0,299
a4051,17-12-2024,23:01,Takeaway,270,29,3,87,325,0,325
a4051,17-12-2024,23:01,Takeaway,110,119,2,238,325,0,325
a4052,17-12-2024,23:13,Takeaway,162,249,1,249,249,0,249
a4053,17-12-2024,23:26,Delivery,261,49,3,147,147,10,157
a4054,17-12-2024,23:40,Delivery,187,59,1,59,277,0,277
a4054,17-12-2024,23:40,Delivery,126,109,2,218,277,0,277
a4056,17-12-2024,23:55,Takeaway,178,49,2,98,98,0,98
a4057,17-12-2024,0:01,Takeaway,104,79,2,158,158,0,158
a4058,17-12-2024,0:10,Takeaway,189,69,4,276,345,0,345
a4058,17-12-2024,0:10,Takeaway,188,69,1,69,345,0,345
a4059,17-12-2024,0:20,Delivery,178,49,3,147,324,0,324
a4059,17-12-2024,0:20,Delivery,187,59,3,177,324,0,324
a4060,17-12-2024,0:25,Takeaway,273,59,4,236,236,0,236
a4062,17-12-2024,0:55,Dine-in,115,159,2,318,318,0,318
a4063,17-12-2024,1:02,Takeaway,182,79,1,79,79,0,79
a4064,18-12-2024,13:00,Dine-in,172,299,1,299,299,0,299
a4065,18-12-2024,13:08,Delivery,101,69,4,276,276,0,276
a4066,18-12-2024,13:22,Takeaway,202,69,2,138,138,0,138
a4067,18-12-2024,13:30,Delivery,107,99,1,99,197,10,207
a4067,18-12-2024,13:30,Delivery,177,49,2,98,197,10,207
a4068,18-12-2024,13:45,Dine-in,159,229,1,229,229,0,229
a4069,18-12-2024,13:50,Delivery,128,119,1,119,119,10,129
a4070,18-12-2024,14:00,Dine-in,149,269,1,269,269,0,269
a4071,18-12-2024,14:10,Dine-in,176,49,4,196,196,0,196
a4072,18-12-2024,14:22,Takeaway,176,49,1,49,49,0,49
a4073,18-12-2024,14:36,Dine-in,250,59,3,177,177,0,177
a4074,18-12-2024,14:42,Dine-in,166,299,1,299,299,0,299
a4075,18-12-2024,14:52,Takeaway,165,289,1,289,289,0,289
a4076,18-12-2024,15:00,Delivery,130,129,2,258,258,0,258
a4077,18-12-2024,15:15,Dine-in,149,269,1,269,269,0,269
a4078,18-12-2024,15:22,Delivery,146,249,1,249,249,0,249
a4079,18-12-2024,15:35,Takeaway,146,249,1,249,249,0,249
a4080,18-12-2024,15:46,Dine-in,290,99,1,99,218,0,218
a4080,18-12-2024,15:46,Dine-in,127,119,1,119,218,0,218
a4081,18-12-2024,15:54,Dine-in,241,49,1,49,226,0,226
a4081,18-12-2024,15:54,Dine-in,250,59,3,177,226,0,226
a4082,18-12-2024,16:07,Dine-in,154,189,1,189,189,0,189
a4083,18-12-2024,16:21,Delivery,133,149,1,149,149,10,159
a4084,18-12-2024,16:36,Delivery,178,49,3,147,147,10,157
a4085,18-12-2024,16:49,Delivery,187,59,3,177,177,10,187
a4086,18-12-2024,17:02,Dine-in,178,49,1,49,49,0,49
a4087,18-12-2024,17:15,Dine-in,121,159,1,159,317,0,317
a4087,18-12-2024,17:15,Dine-in,102,79,2,158,317,0,317
a4088,18-12-2024,17:21,Delivery,150,279,1,279,279,0,279
a4090,18-12-2024,17:34,Delivery,122,159,2,318,318,0,318
a4091,18-12-2024,17:43,Delivery,201,69,2,138,138,10,148
a4092,18-12-2024,17:51,Takeaway,206,79,4,316,316,0,316
a4093,18-12-2024,18:00,Dine-in,213,79,1,79,79,0,79
a4094,18-12-2024,18:08,Takeaway,167,249,1,249,249,0,249
a4095,18-12-2024,18:18,Takeaway,179,59,1,59,59,0,59
a4096,18-12-2024,18:30,Delivery,105,89,2,178,178,10,188
a4097,18-12-2024,18:40,Delivery,115,159,2,318,318,0,318
a4098,18-12-2024,18:55,Takeaway,190,79,4,316,316,0,316
a4099,18-12-2024,19:07,Takeaway,180,59,1,59,198,0,198
a4099,18-12-2024,19:07,Takeaway,222,139,1,139,198,0,198
a4100,18-12-2024,19:21,Dine-in,101,69,1,69,226,0,226
a4100,18-12-2024,19:21,Dine-in,188,69,2,138,226,0,226
a4100,18-12-2024,19:21,Dine-in,251,19,1,19,226,0,226
a4101,18-12-2024,19:29,Takeaway,223,119,1,119,338,0,338
a4101,18-12-2024,19:29,Takeaway,158,219,1,219,338,0,338
a4102,18-12-2024,19:39,Delivery,182,79,1,79,79,20,99
a4103,18-12-2024,19:46,Dine-in,288,79,2,158,158,0,158
a4104,18-12-2024,20:00,Delivery,104,79,4,316,316,0,316
a4105,18-12-2024,20:13,Delivery,252,25,1,25,84,20,104
a4105,18-12-2024,20:13,Delivery,278,59,1,59,84,20,104
a4106,18-12-2024,20:20,Takeaway,253,25,1,25,54,0,54
a4106,18-12-2024,20:20,Takeaway,270,29,1,29,54,0,54
a4107,18-12-2024,20:33,Dine-in,171,299,1,299,299,0,299
a4108,18-12-2024,20:39,Takeaway,186,49,2,98,98,0,98
a4109,18-12-2024,20:53,Dine-in,111,129,1,129,218,0,218
a4109,18-12-2024,20:53,Dine-in,184,89,1,89,218,0,218
a4110,18-12-2024,21:00,Dine-in,172,299,1,299,299,0,299
a4111,18-12-2024,21:09,Delivery,110,119,1,119,119,10,129
a4112,18-12-2024,21:24,Dine-in,186,49,1,49,49,0,49
a4113,18-12-2024,21:30,Dine-in,153,189,1,189,189,0,189
a4114,18-12-2024,21:38,Takeaway,228,139,2,278,278,0,278
a4115,18-12-2024,21:50,Delivery,133,149,1,149,149,10,159
a4116,18-12-2024,21:59,Takeaway,185,89,2,178,178,0,178
a4117,18-12-2024,22:11,Takeaway,179,59,2,118,118,0,118
a4118,18-12-2024,22:16,Delivery,128,119,1,119,338,0,338
a4118,18-12-2024,22:16,Delivery,140,219,1,219,338,0,338
a4119,18-12-2024,22:30,Dine-in,147,249,1,249,249,0,249
a4120,18-12-2024,22:44,Delivery,104,79,2,158,158,10,168
a4121,18-12-2024,22:54,Takeaway,190,79,3,237,237,0,237
a4122,18-12-2024,23:09,Delivery,232,99,1,99,178,10,188
a4122,18-12-2024,23:09,Delivery,102,79,1,79,178,10,188
a4123,18-12-2024,23:21,Takeaway,184,89,1,89,326,0,326
a4123,18-12-2024,23:21,Takeaway,102,79,3,237,326,0,326
a4124,18-12-2024,23:35,Delivery,247,99,3,297,297,0,297
a4125,18-12-2024,23:45,Takeaway,185,89,2,178,296,0,296
a4125,18-12-2024,23:45,Takeaway,266,59,2,118,296,0,296
a4126,18-12-2024,23:52,Delivery,104,79,3,237,237,0,237
a4127,18-12-2024,23:59,Takeaway,180,59,3,177,177,0,177
a4128,18-12-2024,0:08,Takeaway,139,199,1,199,199,0,199
a4129,18-12-2024,0:22,Takeaway,110,119,1,119,119,0,119
a4130,18-12-2024,0:27,Takeaway,136,169,1,169,169,0,169
a4131,18-12-2024,0:42,Takeaway,105,89,2,178,307,0,307
a4131,18-12-2024,0:42,Takeaway,211,129,1,129,307,0,307
a4132,18-12-2024,0:54,Takeaway,115,159,2,318,318,0,318
a4133,18-12-2024,1:03,Delivery,210,119,2,238,238,0,238
a4134,18-12-2024,1:09,Takeaway,102,79,3,237,237,0,237
a4135,18-12-2024,1:14,Dine-in,136,169,2,338,338,0,338
a4136,18-12-2024,1:26,Delivery,163,259,1,259,259,0,259
a4137,18-12-2024,1:35,Delivery,137,179,1,179,179,10,189
a4138,18-12-2024,1:42,Dine-in,218,119,2,238,238,0,238
a4139,18-12-2024,1:49,Delivery,208,69,4,276,276,0,276
a4140,19-12-2024,13:00,Dine-in,115,159,1,159,159,0,159
a4141,19-12-2024,13:12,Dine-in,204,99,3,297,297,0,297
a4142,19-12-2024,13:26,Delivery,177,49,1,49,49,20,69
a4143,19-12-2024,13:37,Dine-in,102,79,1,79,79,0,79
a4144,19-12-2024,13:42,Delivery,107,99,2,198,198,10,208
a4145,19-12-2024,13:53,Dine-in,154,189,1,189,189,0,189
a4146,19-12-2024,14:03,Takeaway,123,169,2,338,338,0,338
a4147,19-12-2024,14:09,Dine-in,232,99,2,198,198,0,198
a4148,19-12-2024,14:14,Takeaway,179,59,1,59,59,0,59
a4149,19-12-2024,14:26,Delivery,141,229,1,229,229,0,229
a4150,19-12-2024,14:32,Takeaway,102,79,1,79,178,0,178
a4150,19-12-2024,14:32,Takeaway,107,99,1,99,178,0,178
a4151,19-12-2024,14:41,Delivery,162,249,1,249,249,0,249
a4152,19-12-2024,14:56,Delivery,185,89,3,267,346,0,346
a4152,19-12-2024,14:56,Delivery,190,79,1,79,346,0,346
a4153,19-12-2024,15:11,Delivery,229,149,1,149,149,10,159
a4154,19-12-2024,15:19,Delivery,123,169,2,338,338,0,338
a4155,19-12-2024,15:25,Delivery,178,49,1,49,49,20,69
a4156,19-12-2024,15:37,Delivery,109,109,1,109,109,10,119
a4157,19-12-2024,15:51,Takeaway,121,159,1,159,159,0,159
a4158,19-12-2024,15:57,Takeaway,118,129,1,129,347,0,347
a4158,19-12-2024,15:57,Takeaway,109,109,2,218,347,0,347
a4160,19-12-2024,16:18,Takeaway,194,49,1,49,49,0,49
a4161,19-12-2024,16:24,Dine-in,181,59,2,118,118,0,118
a4162,19-12-2024,16:36,Delivery,166,299,1,299,299,0,299
a4163,19-12-2024,16:41,Dine-in,182,79,1,79,295,0,295
a4163,19-12-2024,16:41,Dine-in,250,59,2,118,295,0,295
a4163,19-12-2024,16:41,Dine-in,177,49,2,98,295,0,295
a4164,19-12-2024,16:56,Delivery,127,119,1,119,119,10,129
a4165,19-12-2024,17:05,Takeaway,276,59,1,59,59,0,59
a4166,19-12-2024,17:14,Dine-in,130,129,2,258,258,0,258
a4167,19-12-2024,17:26,Dine-in,156,199,1,199,199,0,199
a4168,19-12-2024,17:39,Dine-in,103,79,2,158,158,0,158
a4169,19-12-2024,17:48,Delivery,272,59,1,59,59,20,79
a4170,19-12-2024,17:57,Delivery,199,59,3,177,177,10,187
a4171,19-12-2024,18:04,Takeaway,101,69,4,276,276,0,276
a4172,19-12-2024,18:18,Dine-in,124,179,1,179,179,0,179
a4173,19-12-2024,18:26,Delivery,110,119,1,119,178,10,188
a4173,19-12-2024,18:26,Delivery,180,59,1,59,178,10,188
a4174,19-12-2024,18:32,Takeaway,181,59,4,236,236,0,236
a4175,19-12-2024,18:44,Takeaway,189,69,3,207,207,0,207
a4176,19-12-2024,18:58,Delivery,110,119,2,238,238,0,238
a4177,19-12-2024,19:03,Dine-in,129,119,2,238,238,0,238
a4178,19-12-2024,19:14,Dine-in,177,49,2,98,287,0,287
a4178,19-12-2024,19:14,Dine-in,152,189,1,189,287,0,287
a4179,19-12-2024,19:26,Delivery,141,229,1,229,229,0,229
a4180,19-12-2024,19:34,Takeaway,272,59,1,59,255,0,255
a4180,19-12-2024,19:34,Takeaway,177,49,4,196,255,0,255
a4181,19-12-2024,19:49,Takeaway,281,59,3,177,177,0,177
a4182,19-12-2024,19:54,Dine-in,181,59,1,59,298,0,298
a4182,19-12-2024,19:54,Dine-in,161,239,1,239,298,0,298
a4183,19-12-2024,20:08,Delivery,106,99,1,99,186,10,196
a4183,19-12-2024,20:08,Delivery,254,29,3,87,186,10,196
a4184,19-12-2024,20:17,Dine-in,269,25,4,100,100,0,100
a4185,19-12-2024,20:31,Delivery,235,99,2,198,345,0,345
a4185,19-12-2024,20:31,Delivery,177,49,3,147,345,0,345
a4186,19-12-2024,20:45,Delivery,134,159,1,159,159,10,169
a4187,19-12-2024,20:55,Takeaway,187,59,4,236,236,0,236
a4188,19-12-2024,21:09,Dine-in,253,25,2,50,50,0,50
a4189,19-12-2024,21:22,Dine-in,188,69,3,207,207,0,207
a4190,19-12-2024,21:34,Delivery,185,89,2,178,178,10,188
a4191,19-12-2024,21:45,Delivery,110,119,2,238,238,0,238
a4192,19-12-2024,21:55,Takeaway,134,159,2,318,318,0,318
a4193,19-12-2024,22:00,Dine-in,181,59,1,59,206,0,206
a4193,19-12-2024,22:00,Dine-in,262,49,3,147,206,0,206
a4194,19-12-2024,22:10,Takeaway,112,139,1,139,218,0,218
a4194,19-12-2024,22:10,Takeaway,104,79,1,79,218,0,218
a4195,19-12-2024,22:18,Dine-in,185,89,3,267,267,0,267
a4196,19-12-2024,22:30,Dine-in,101,69,1,69,69,0,69
a4197,19-12-2024,22:35,Takeaway,101,69,4,276,276,0,276
a4198,19-12-2024,22:41,Takeaway,201,69,2,138,138,0,138
a4199,19-12-2024,22:55,Delivery,179,59,4,236,334,0,334
a4199,19-12-2024,22:55,Delivery,176,49,2,98,334,0,334
a4200,19-12-2024,23:06,Delivery,190,79,4,316,316,0,316
a4201,19-12-2024,23:20,Takeaway,133,149,1,149,149,0,149
a4202,19-12-2024,23:30,Takeaway,208,69,4,276,276,0,276
a4203,19-12-2024,23:36,Delivery,105,89,3,267,267,0,267
a4204,19-12-2024,23:50,Delivery,247,99,1,99,148,10,158
a4204,19-12-2024,23:50,Delivery,262,49,1,49,148,10,158
a4205,19-12-2024,23:58,Takeaway,176,49,2,98,245,0,245
a4205,19-12-2024,23:58,Takeaway,240,49,3,147,245,0,245
a4206,19-12-2024,0:09,Delivery,138,189,1,189,189,10,199
a4207,19-12-2024,0:19,Dine-in,186,49,4,196,196,0,196
a4208,19-12-2024,0:29,Takeaway,216,99,3,297,297,0,297
a4209,19-12-2024,0:36,Delivery,176,49,4,196,196,10,206
a4210,19-12-2024,0:42,Takeaway,107,99,1,99,99,0,99
a4211,19-12-2024,0:55,Delivery,260,59,3,177,335,0,335
a4211,19-12-2024,0:55,Delivery,104,79,2,158,335,0,335
a4212,19-12-2024,1:06,Takeaway,185,89,3,267,267,0,267
a4213,19-12-2024,1:14,Dine-in,252,25,3,75,75,0,75
a4215,19-12-2024,1:27,Dine-in,180,59,3,177,177,0,177
a4216,19-12-2024,1:38,Delivery,110,119,1,119,119,10,129
a4217,19-12-2024,1:47,Takeaway,122,159,2,318,318,0,318
a4218,19-12-2024,2:02,Delivery,133,149,2,298,298,0,298
a4219,19-12-2024,2:10,Takeaway,156,199,1,199,199,0,199
a4220,19-12-2024,2:16,Dine-in,263,49,3,147,245,0,245
a4220,19-12-2024,2:16,Dine-in,186,49,1,49,245,0,245
a4220,19-12-2024,2:16,Dine-in,178,49,1,49,245,0,245
a4221,19-12-2024,2:26,Takeaway,102,79,4,316,316,0,316
a4222,20-12-2024,13:00,Delivery,188,69,1,69,307,0,307
a4222,20-12-2024,13:00,Delivery,117,119,2,238,307,0,307
a4223,20-12-2024,13:08,Takeaway,175,349,1,349,349,0,349
a4224,20-12-2024,13:23,Dine-in,214,99,2,198,198,0,198
a4225,20-12-2024,13:38,Takeaway,132,129,1,129,129,0,129
a4226,20-12-2024,13:45,Takeaway,128,119,1,119,178,0,178
a4226,20-12-2024,13:45,Takeaway,272,59,1,59,178,0,178
a4227,20-12-2024,13:53,Dine-in,116,169,1,169,308,0,308
a4227,20-12-2024,13:53,Dine-in,120,139,1,139,308,0,308
a4228,20-12-2024,14:01,Dine-in,115,159,2,318,318,0,318
a4229,20-12-2024,14:09,Takeaway,190,79,2,158,158,0,158
a4230,20-12-2024,14:19,Takeaway,242,49,1,49,148,0,148
a4230,20-12-2024,14:19,Takeaway,246,99,1,99,148,0,148
a4231,20-12-2024,14:24,Takeaway,225,139,1,139,338,0,338
a4231,20-12-2024,14:24,Takeaway,156,199,1,199,338,0,338
a4232,20-12-2024,14:34,Delivery,164,269,1,269,269,0,269
a4233,20-12-2024,14:44,Dine-in,133,149,2,298,298,0,298
a4234,20-12-2024,14:54,Delivery,140,219,1,219,219,0,219
a4235,20-12-2024,14:59,Takeaway,193,109,3,327,327,0,327
a4236,20-12-2024,15:12,Takeaway,176,49,1,49,285,0,285
a4236,20-12-2024,15:12,Takeaway,199,59,4,236,285,0,285
a4237,20-12-2024,15:25,Delivery,208,69,1,69,69,20,89
a4238,20-12-2024,15:32,Delivery,127,119,2,238,238,0,238
a4239,20-12-2024,15:39,Delivery,259,69,4,276,276,0,276
a4240,20-12-2024,15:53,Takeaway,181,59,2,118,118,0,118
a4241,20-12-2024,15:59,Takeaway,105,89,2,178,178,0,178
a4242,20-12-2024,16:07,Delivery,175,349,1,349,349,0,349
a4244,20-12-2024,16:33,Delivery,111,129,1,129,129,10,139
a4245,20-12-2024,16:42,Dine-in,106,99,1,99,272,0,272
a4245,20-12-2024,16:42,Dine-in,252,25,3,75,272,0,272
a4245,20-12-2024,16:42,Dine-in,178,49,2,98,272,0,272
a4247,20-12-2024,17:02,Delivery,178,49,1,49,307,0,307
a4247,20-12-2024,17:02,Delivery,132,129,2,258,307,0,307
a4248,20-12-2024,17:10,Delivery,185,89,2,178,267,0,267
a4248,20-12-2024,17:10,Delivery,105,89,1,89,267,0,267
a4249,20-12-2024,17:15,Takeaway,260,59,1,59,59,0,59
a4250,20-12-2024,17:30,Takeaway,104,79,4,316,316,0,316
a4251,20-12-2024,17:44,Dine-in,187,59,2,118,177,0,177
a4251,20-12-2024,17:44,Dine-in,181,59,1,59,177,0,177
a4252,20-12-2024,17:53,Dine-in,183,89,2,178,178,0,178
a4253,20-12-2024,18:01,Delivery,112,139,2,278,278,0,278
a4254,20-12-2024,18:15,Delivery,235,99,3,297,297,0,297
a4255,20-12-2024,18:28,Dine-in,123,169,1,169,169,0,169
a4256,20-12-2024,18:35,Delivery,195,59,2,118,167,10,177
a4256,20-12-2024,18:35,Delivery,194,49,1,49,167,10,177
a4257,20-12-2024,18:46,Delivery,116,169,1,169,169,10,179
a4258,20-12-2024,18:56,Dine-in,125,189,1,189,248,0,248
a4258,20-12-2024,18:56,Dine-in,181,59,1,59,248,0,248
a4259,20-12-2024,19:05,Takeaway,195,59,1,59,59,0,59
a4260,20-12-2024,19:15,Takeaway,178,49,3,147,147,0,147
a4261,20-12-2024,19:27,Takeaway,185,89,2,178,237,0,237
a4261,20-12-2024,19:27,Takeaway,181,59,1,59,237,0,237
a4262,20-12-2024,19:34,Delivery,241,49,1,49,49,20,69
a4263,20-12-2024,19:45,Delivery,178,49,1,49,128,10,138
a4263,20-12-2024,19:45,Delivery,233,79,1,79,128,10,138
a4264,20-12-2024,19:58,Takeaway,218,119,1,119,119,0,119
a4265,20-12-2024,20:08,Dine-in,136,169,2,338,338,0,338
a4266,20-12-2024,20:20,Dine-in,248,99,1,99,99,0,99
a4267,20-12-2024,20:35,Takeaway,143,199,1,199,199,0,199
a4268,20-12-2024,20:46,Delivery,105,89,2,178,237,0,237
a4268,20-12-2024,20:46,Delivery,273,59,1,59,237,0,237
a4269,20-12-2024,20:51,Dine-in,128,119,1,119,119,0,119
a4270,20-12-2024,21:05,Delivery,130,129,1,129,129,10,139
a4271,20-12-2024,21:13,Takeaway,190,79,3,237,237,0,237
a4272,20-12-2024,21:22,Dine-in,263,49,2,98,187,0,187
a4272,20-12-2024,21:22,Dine-in,105,89,1,89,187,0,187
a4273,20-12-2024,21:28,Dine-in,106,99,1,99,99,0,99
a4274,20-12-2024,21:42,Dine-in,179,59,3,177,177,0,177
a4275,20-12-2024,21:56,Dine-in,107,99,3,297,297,0,297
a4276,20-12-2024,22:06,Delivery,151,179,1,179,179,10,189
