Order_ID,Date,Time,Order_Type,Product_Id,Price,Quantity,Item_Subtotal,Order_Subtotal,Delivery_Charge,Order_Total
a3919,2024-12-15,03:08,Delivery,187,59,4,236,236,0,236
a3920,2024-12-15,03:20,Dine-in,104,79,2,158,305,0,305
a3920,2024-12-15,03:20,Dine-in,186,49,3,147,305,0,305
a3921,2024-12-16,13:00,Takeaway,192,99,2,198,198,0,198
a3922,2024-12-16,13:15,Takeaway,133,149,2,298,298,0,298
a3923,2024-12-16,13:24,Delivery,171,299,1,299,299,0,299
a3924,2024-12-16,13:29,Delivery,109,109,1,109,109,10,119
a3925,2024-12-16,13:36,Delivery,270,29,2,58,287,0,287
a3925,2024-12-16,13:36,Delivery,141,229,1,229,287,0,287
a3926,2024-12-16,13:50,Takeaway,176,49,3,147,147,0,147
a3927,2024-12-16,14:04,Dine-in,202,69,4,276,276,0,276
a3928,2024-12-16,14:09,Delivery,157,199,1,199,199,10,209
a3929,2024-12-16,14:14,Delivery,189,69,4,276,276,0,276
a3931,2024-12-16,14:29,Delivery,131,129,1,129,129,10,139
a3932,2024-12-16,14:35,Takeaway,120,139,2,278,278,0,278
a3934,2024-12-16,14:58,Takeaway,155,199,1,199,199,0,199
a3935,2024-12-16,15:11,Delivery,181,59,2,118,118,10,128
a3936,2024-12-16,15:26,Takeaway,187,59,1,59,59,0,59
a3937,2024-12-16,15:36,Dine-in,111,129,1,129,129,0,129
a3938,2024-12-16,15:49,Takeaway,103,79,2,158,158,0,158
a3939,2024-12-16,15:57,Delivery,102,79,1,79,79,20,99
a3940,2024-12-16,16:08,Dine-in,147,249,1,249,249,0,249
a3941,2024-12-16,16:16,Dine-in,262,49,2,98,306,0,306
a3941,2024-12-16,16:16,Dine-in,184,89,1,89,306,0,306
a3941,2024-12-16,16:16,Dine-in,128,119,1,119,306,0,306
a3942,2024-12-16,16:29,Delivery,175,349,1,349,349,0,349
a3943,2024-12-16,16:43,Takeaway,185,89,2,178,327,0,327
a3943,2024-12-16,16:43,Takeaway,133,149,1,149,327,0,327
a3944,2024-12-16,16:55,Takeaway,185,89,1,89,208,0,208
a3944,2024-12-16,16:55,Takeaway,128,119,1,119,208,0,208
a3945,2024-12-16,17:04,Delivery,153,189,1,189,189,10,199
a3946,2024-12-16,17:14,Delivery,107,99,3,297,316,0,316
a3946,2024-12-16,17:14,Delivery,251,19,1,19,316,0,316
a3947,2024-12-16,17:19,Dine-in,112,139,2,278,303,0,303
a3947,2024-12-16,17:19,Dine-in,252,25,1,25,303,0,303
a3948,2024-12-16,17:30,Takeaway,109,109,1,109,109,0,109
a3949,2024-12-16,17:45,Takeaway,241,49,1,49,226,0,226
a3949,2024-12-16,17:45,Takeaway,273,59,3,177,226,0,226
a3950,2024-12-16,17:58,Delivery,253,25,3,75,75,20,95
a3951,2024-12-16,18:04,Dine-in,166,299,1,299,299,0,299
a3952,2024-12-16,18:15,Delivery,133,149,1,149,326,0,326
a3952,2024-12-16,18:15,Delivery,179,59,3,177,326,0,326
a3953,2024-12-16,18:22,Dine-in,166,299,1,299,299,0,299
a3954,2024-12-16,18:34,Dine-in,190,79,2,158,158,0,158
a3955,2024-12-16,18:48,Takeaway,110,119,2,238,238,0,238
a3956,2024-12-16,18:59,Takeaway,177,49,2,98,98,0,98
a3957,2024-12-16,19:08,Delivery,250,59,4,236,255,0,255
a3957,2024-12-16,19:08,Delivery,251,19,1,19,255,0,255
a3958,2024-12-16,19:18,Takeaway,246,99,3,297,297,0,297
a3959,2024-12-16,19:33,Dine-in,250,59,2,118,118,0,118
a3960,2024-12-16,19:39,Takeaway,135,159,1,159,278,0,278
a3960,2024-12-16,19:39,Takeaway,110,119,1,119,278,0,278
a3962,2024-12-16,20:09,Dine-in,262,49,1,49,49,0,49
a3963,2024-12-16,20:17,Dine-in,227,139,1,139,139,0,139
a3964,2024-12-16,20:23,Delivery,184,89,1,89,266,0,266
a3964,2024-12-16,20:23,Delivery,195,59,3,177,266,0,266
a3965,2024-12-16,20:38,Takeaway,138,189,1,189,189,0,189
a3966,2024-12-16,20:50,Delivery,187,59,2,118,118,10,128
a3967,2024-12-16,20:58,Dine-in,277,59,4,236,236,0,236
a3968,2024-12-16,21:13,Dine-in,182,79,1,79,79,0,79
a3969,2024-12-16,21:22,Takeaway,181,59,3,177,177,0,177
a3970,2024-12-16,21:34,Dine-in,161,239,1,239,239,0,239
a3971,2024-12-16,21:44,Dine-in,123,169,2,338,338,0,338
a3972,2024-12-16,21:51,Takeaway,182,79,4,316,316,0,316
a3973,2024-12-16,22:06,Delivery,132,129,2,258,258,0,258
a3974,2024-12-16,22:20,Dine-in,123,169,1,169,169,0,169
a3975,2024-12-16,22:30,Dine-in,203,89,2,178,327,0,327
a3975,2024-12-16,22:30,Dine-in,133,149,1,149,327,0,327
a3976,2024-12-16,22:38,Delivery,102,79,1,79,197,10,207
a3976,2024-12-16,22:38,Delivery,260,59,2,118,197,10,207
a3977,2024-12-16,22:43,Takeaway,178,49,2,98,335,0,335
a3977,2024-12-16,22:43,Takeaway,182,79,3,237,335,0,335
a3978,2024-12-16,22:54,Takeaway,166,299,1,299,299,0,299
a3979,2024-12-16,23:00,Takeaway,118,129,2,258,258,0,258
a3980,2024-12-16,23:12,Takeaway,281,59,3,177,177,0,177
a3981,2024-12-16,23:20,Delivery,130,129,1,129,129,10,139
a3982,2024-12-16,23:33,Takeaway,267,59,3,177,177,0,177
a3983,2024-12-16,23:40,Delivery,145,209,1,209,209,0,209
a3984,2024-12-16,23:47,Dine-in,273,59,3,177,177,0,177
a3985,2024-12-16,00:00,Takeaway,242,49,3,147,147,0,147
a3986,2024-12-16,00:05,Dine-in,115,159,2,318,318,0,318
a3987,2024-12-16,00:19,Takeaway,130,129,2,258,258,0,258
a3988,2024-12-16,00:31,Delivery,135,159,2,318,318,0,318
a3989,2024-12-16,00:39,Dine-in,116,169,1,169,169,0,169
a3990,2024-12-17,13:00,Delivery,148,259,1,259,259,0,259
a3991,2024-12-17,13:13,Delivery,184,89,2,178,276,0,276
a3991,2024-12-17,13:13,Delivery,176,49,2,98,276,0,276
a3992,2024-12-17,13:21,Takeaway,259,69,3,207,207,0,207
a3993,2024-12-17,13:34,Takeaway,283,59,1,59,217,0,217
a3993,2024-12-17,13:34,Takeaway,102,79,2,158,217,0,217
a3994,2024-12-17,13:42,Dine-in,107,99,2,198,345,0,345
a3994,2024-12-17,13:42,Dine-in,177,49,3,147,345,0,345
a3995,2024-12-17,13:48,Takeaway,132,129,2,258,258,0,258
a3996,2024-12-17,13:53,Delivery,120,139,2,278,278,0,278
a3997,2024-12-17,14:05,Dine-in,107,99,2,198,198,0,198
a3998,2024-12-17,14:20,Delivery,109,109,3,327,327,0,327
a3999,2024-12-17,14:28,Delivery,183,89,2,178,178,10,188
a4000,2024-12-17,14:37,Delivery,216,99,3,297,297,0,297
a4001,2024-12-17,14:43,Takeaway,181,59,4,236,285,0,285
a4001,2024-12-17,14:43,Takeaway,177,49,1,49,285,0,285
a4002,2024-12-17,14:48,Takeaway,250,59,4,236,236,0,236
a4003,2024-12-17,15:02,Dine-in,278,59,2,118,118,0,118
a4004,2024-12-17,15:08,Delivery,105,89,3,267,267,0,267
a4005,2024-12-17,15:16,Delivery,135,159,2,318,318,0,318
a4006,2024-12-17,15:28,Dine-in,106,99,3,297,297,0,297
a4007,2024-12-17,15:39,Delivery,172,299,1,299,299,0,299
a4008,2024-12-17,15:49,Dine-in,109,109,3,327,327,0,327
a4009,2024-12-17,15:55,Dine-in,104,79,4,316,316,0,316
a4010,2024-12-17,16:09,Dine-in,102,79,4,316,316,0,316
a4012,2024-12-17,16:29,Delivery,116,169,1,169,169,10,179
a4013,2024-12-17,16:41,Dine-in,223,119,2,238,238,0,238
a4014,2024-12-17,16:55,Dine-in,229,149,2,298,298,0,298
a4015,2024-12-17,17:01,Takeaway,110,119,2,238,238,0,238
a4016,2024-12-17,17:10,Takeaway,218,119,1,119,119,0,119
a4017,2024-12-17,17:25,Delivery,111,129,1,129,307,0,307
a4017,2024-12-17,17:25,Delivery,184,89,2,178,307,0,307
a4018,2024-12-17,17:35,Dine-in,186,49,2,98,98,0,98
a4019,2024-12-17,17:49,Delivery,121,159,2,318,318,0,318
a4020,2024-12-17,18:01,Takeaway,144,209,1,209,209,0,209
a4021,2024-12-17,18:11,Delivery,112,139,1,139,327,0,327
a4021,2024-12-17,18:11,Delivery,239,49,1,49,327,0,327
a4021,2024-12-17,18:11,Delivery,222,139,1,139,327,0,327
a4022,2024-12-17,18:16,Dine-in,156,199,1,199,199,0,199
a4023,2024-12-17,18:28,Delivery,131,129,1,129,198,10,208
a4023,2024-12-17,18:28,Delivery,101,69,1,69,198,10,208
a4024,2024-12-17,18:37,Delivery,181,59,1,59,337,0,337
a4024,2024-12-17,18:37,Delivery,113,139,2,278,337,0,337
a4025,2024-12-17,18:48,Dine-in,290,99,3,297,297,0,297
a4026,2024-12-17,19:00,Takeaway,124,179,1,179,179,0,179
a4027,2024-12-17,19:06,Delivery,104,79,3,237,237,0,237
a4028,2024-12-17,19:15,Delivery,250,59,2,118,256,0,256
a4028,2024-12-17,19:15,Delivery,101,69,2,138,256,0,256
a4029,2024-12-17,19:30,Dine-in,177,49,2,98,98,0,98
a4030,2024-12-17,19:36,Delivery,156,199,1,199,297,0,297
a4030,2024-12-17,19:36,Delivery,262,49,2,98,297,0,297
a4031,2024-12-17,19:42,Takeaway,149,269,1,269,269,0,269
a4032,2024-12-17,19:51,Dine-in,180,59,2,118,118,0,118
a4033,2024-12-17,19:58,Takeaway,189,69,1,69,69,0,69
a4034,2024-12-17,20:07,Takeaway,148,259,1,259,259,0,259
a4035,2024-12-17,20:18,Delivery,138,189,1,189,189,10,199
a4036,2024-12-17,20:33,Delivery,117,119,1,119,119,10,129
a4037,2024-12-17,20:42,Delivery,128,119,1,119,119,10,129
a4038,2024-12-17,20:54,Dine-in,199,59,2,118,118,0,118
a4039,2024-12-17,21:07,Dine-in,179,59,4,236,236,0,236
a4040,2024-12-17,21:16,Dine-in,188,69,1,69,69,0,69
a4041,2024-12-17,21:24,Delivery,257,59,1,59,59,20,79
a4042,2024-12-17,21:32,Dine-in,113,139,1,139,139,0,139
a4043,2024-12-17,21:46,Delivery,141,229,1,229,308,0,308
a4043,2024-12-17,21:46,Delivery,104,79,1,79,308,0,308
a4044,2024-12-17,21:57,Delivery,174,339,1,339,339,0,339
a4045,2024-12-17,22:06,Delivery,162,249,1,249,249,0,249
a4046,2024-12-17,22:17,Takeaway,234,89,1,89,108,0,108
a4046,2024-12-17,22:17,Takeaway,251,19,1,19,108,0,108
a4047,2024-12-17,22:25,Takeaway,147,249,1,249,249,0,249
a4048,2024-12-17,22:38,Delivery,106,99,1,99,337,0,337
a4048,2024-12-17,22:38,Delivery,110,119,2,238,337,0,337
a4049,2024-12-17,22:43,Dine-in,141,229,1,229,229,0,229
a4050,2024-12-17,22:50,Takeaway,172,299,1,299,299,0,299
a4051,2024-12-17,23:01,Takeaway,270,29,3,87,325,0,325
a4051,2024-12-17,23:01,Takeaway,110,119,2,238,325,0,325
a4052,2024-12-17,23:13,Takeaway,162,249,1,249,249,0,249
a4053,2024-12-17,23:26,Delivery,261,49,3,147,147,10,157
a4054,2024-12-17,23:40,Delivery,187,59,1,59,277,0,277
a4054,2024-12-17,23:40,Delivery,126,109,2,218,277,0,277
a4056,2024-12-17,23:55,Takeaway,178,49,2,98,98,0,98
a4057,2024-12-17,00:01,Takeaway,104,79,2,158,158,0,158
a4058,2024-12-17,00:10,Takeaway,189,69,4,276,345,0,345
a4058,2024-12-17,00:10,Takeaway,188,69,1,69,345,0,345
a4059,2024-12-17,00:20,Delivery,178,49,3,147,324,0,324
a4059,2024-12-17,00:20,Delivery,187,59,3,177,324,0,324
a4060,2024-12-17,00:25,Takeaway,273,59,4,236,236,0,236
a4062,2024-12-17,00:55,Dine-in,115,159,2,318,318,0,318
a4063,2024-12-17,01:02,Takeaway,182,79,1,79,79,0,79
a4064,2024-12-18,13:00,Dine-in,172,299,1,299,299,0,299
a4065,2024-12-18,13:08,Delivery,101,69,4,276,276,0,276
a4066,2024-12-18,13:22,Takeaway,202,69,2,138,138,0,138
a4067,2024-12-18,13:30,Delivery,107,99,1,99,197,10,207
a4067,2024-12-18,13:30,Delivery,177,49,2,98,197,10,207
a4068,2024-12-18,13:45,Dine-in,159,229,1,229,229,0,229
a4069,2024-12-18,13:50,Delivery,128,119,1,119,119,10,129
a4070,2024-12-18,14:00,Dine-in,149,269,1,269,269,0,269
a4071,2024-12-18,14:10,Dine-in,176,49,4,196,196,0,196
a4072,2024-12-18,14:22,Takeaway,176,49,1,49,49,0,49
a4073,2024-12-18,14:36,Dine-in,250,59,3,177,177,0,177
a4074,2024-12-18,14:42,Dine-in,166,299,1,299,299,0,299
a4075,2024-12-18,14:52,Takeaway,165,289,1,289,289,0,289
a4076,2024-12-18,15:00,Delivery,130,129,2,258,258,0,258
a4077,2024-12-18,15:15,Dine-in,149,269,1,269,269,0,269
a4078,2024-12-18,15:22,Delivery,146,249,1,249,249,0,249
a4079,2024-12-18,15:35,Takeaway,146,249,1,249,249,0,249
a4080,2024-12-18,15:46,Dine-in,290,99,1,99,218,0,218
a4080,2024-12-18,15:46,Dine-in,127,119,1,119,218,0,218
a4081,2024-12-18,15:54,Dine-in,241,49,1,49,226,0,226
a4081,2024-12-18,15:54,Dine-in,250,59,3,177,226,0,226
a4082,2024-12-18,16:07,Dine-in,154,189,1,189,189,0,189
a4083,2024-12-18,16:21,Delivery,133,149,1,149,149,10,159
a4084,2024-12-18,16:36,Delivery,178,49,3,147,147,10,157
a4085,2024-12-18,16:49,Delivery,187,59,3,177,177,10,187
a4086,2024-12-18,17:02,Dine-in,178,49,1,49,49,0,49
a4087,2024-12-18,17:15,Dine-in,121,159,1,159,317,0,317
a4087,2024-12-18,17:15,Dine-in,102,79,2,158,317,0,317
a4088,2024-12-18,17:21,Delivery,150,279,1,279,279,0,279
a4090,2024-12-18,17:34,Delivery,122,159,2,318,318,0,318
a4091,2024-12-18,17:43,Delivery,201,69,2,138,138,10,148
a4092,2024-12-18,17:51,Takeaway,206,79,4,316,316,0,316
a4093,2024-12-18,18:00,Dine-in,213,79,1,79,79,0,79
a4094,2024-12-18,18:08,Takeaway,167,249,1,249,249,0,249
a4095,2024-12-18,18:18,Takeaway,179,59,1,59,59,0,59
a4096,2024-12-18,18:30,Delivery,105,89,2,178,178,10,188
a4097,2024-12-18,18:40,Delivery,115,159,2,318,318,0,318
a4098,2024-12-18,18:55,Takeaway,190,79,4,316,316,0,316
a4099,2024-12-18,19:07,Takeaway,180,59,1,59,198,0,198
a4099,2024-12-18,19:07,Takeaway,222,139,1,139,198,0,198
a4100,2024-12-18,19:21,Dine-in,101,69,1,69,226,0,226
a4100,2024-12-18,19:21,Dine-in,188,69,2,138,226,0,226
a4100,2024-12-18,19:21,Dine-in,251,19,1,19,226,0,226
a4101,2024-12-18,19:29,Takeaway,223,119,1,119,338,0,338
a4101,2024-12-18,19:29,Takeaway,158,219,1,219,338,0,338
a4102,2024-12-18,19:39,Delivery,182,79,1,79,79,20,99
a4103,2024-12-18,19:46,Dine-in,288,79,2,158,158,0,158
a4104,2024-12-18,20:00,Delivery,104,79,4,316,316,0,316
a4105,2024-12-18,20:13,Delivery,252,25,1,25,84,20,104
a4105,2024-12-18,20:13,Delivery,278,59,1,59,84,20,104
a4106,2024-12-18,20:20,Takeaway,253,25,1,25,54,0,54
a4106,2024-12-18,20:20,Takeaway,270,29,1,29,54,0,54
a4107,2024-12-18,20:33,Dine-in,171,299,1,299,299,0,299
a4108,2024-12-18,20:39,Takeaway,186,49,2,98,98,0,98
a4109,2024-12-18,20:53,Dine-in,111,129,1,129,218,0,218
a4109,2024-12-18,20:53,Dine-in,184,89,1,89,218,0,218
a4110,2024-12-18,21:00,Dine-in,172,299,1,299,299,0,299
a4111,2024-12-18,21:09,Delivery,110,119,1,119,119,10,129
a4112,2024-12-18,21:24,Dine-in,186,49,1,49,49,0,49
a4113,2024-12-18,21:30,Dine-in,153,189,1,189,189,0,189
a4114,2024-12-18,21:38,Takeaway,228,139,2,278,278,0,278
a4115,2024-12-18,21:50,Delivery,133,149,1,149,149,10,159
a4116,2024-12-18,21:59,Takeaway,185,89,2,178,178,0,178
a4117,2024-12-18,22:11,Takeaway,179,59,2,118,118,0,118
a4118,2024-12-18,22:16,Delivery,128,119,1,119,338,0,338
a4118,2024-12-18,22:16,Delivery,140,219,1,219,338,0,338
a4119,2024-12-18,22:30,Dine-in,147,249,1,249,249,0,249
a4120,2024-12-18,22:44,Delivery,104,79,2,158,158,10,168
a4121,2024-12-18,22:54,Takeaway,190,79,3,237,237,0,237
a4122,2024-12-18,23:09,Delivery,232,99,1,99,178,10,188
a4122,2024-12-18,23:09,Delivery,102,79,1,79,178,10,188
a4123,2024-12-18,23:21,Takeaway,184,89,1,89,326,0,326
a4123,2024-12-18,23:21,Takeaway,102,79,3,237,326,0,326
a4124,2024-12-18,23:35,Delivery,247,99,3,297,297,0,297
a4125,2024-12-18,23:45,Takeaway,185,89,2,178,296,0,296
a4125,2024-12-18,23:45,Takeaway,266,59,2,118,296,0,296
a4126,2024-12-18,23:52,Delivery,104,79,3,237,237,0,237
a4127,2024-12-18,23:59,Takeaway,180,59,3,177,177,0,177
a4128,2024-12-18,00:08,Takeaway,139,199,1,199,199,0,199
a4129,2024-12-18,00:22,Takeaway,110,119,1,119,119,0,119
a4130,2024-12-18,00:27,Takeaway,136,169,1,169,169,0,169
a4131,2024-12-18,00:42,Takeaway,105,89,2,178,307,0,307
a4131,2024-12-18,00:42,Takeaway,211,129,1,129,307,0,307
a4132,2024-12-18,00:54,Takeaway,115,159,2,318,318,0,318
a4133,2024-12-18,01:03,Delivery,210,119,2,238,238,0,238
a4134,2024-12-18,01:09,Takeaway,102,79,3,237,237,0,237
a4135,2024-12-18,01:14,Dine-in,136,169,2,338,338,0,338
a4136,2024-12-18,01:26,Delivery,163,259,1,259,259,0,259
a4137,2024-12-18,01:35,Delivery,137,179,1,179,179,10,189
a4138,2024-12-18,01:42,Dine-in,218,119,2,238,238,0,238
a4139,2024-12-18,01:49,Delivery,208,69,4,276,276,0,276
a4140,2024-12-19,13:00,Dine-in,115,159,1,159,159,0,159
a4141,2024-12-19,13:12,Dine-in,204,99,3,297,297,0,297
a4142,2024-12-19,13:26,Delivery,177,49,1,49,49,20,69
a4143,2024-12-19,13:37,Dine-in,102,79,1,79,79,0,79
a4144,2024-12-19,13:42,Delivery,107,99,2,198,198,10,208
a4145,2024-12-19,13:53,Dine-in,154,189,1,189,189,0,189
a4146,2024-12-19,14:03,Takeaway,123,169,2,338,338,0,338
a4147,2024-12-19,14:09,Dine-in,232,99,2,198,198,0,198
a4148,2024-12-19,14:14,Takeaway,179,59,1,59,59,0,59
a4149,2024-12-19,14:26,Delivery,141,229,1,229,229,0,229
a4150,2024-12-19,14:32,Takeaway,102,79,1,79,178,0,178
a4150,2024-12-19,14:32,Takeaway,107,99,1,99,178,0,178
a4151,2024-12-19,14:41,Delivery,162,249,1,249,249,0,249
a4152,2024-12-19,14:56,Delivery,185,89,3,267,346,0,346
a4152,2024-12-19,14:56,Delivery,190,79,1,79,346,0,346
a4153,2024-12-19,15:11,Delivery,229,149,1,149,149,10,159
a4154,2024-12-19,15:19,Delivery,123,169,2,338,338,0,338
a4155,2024-12-19,15:25,Delivery,178,49,1,49,49,20,69
a4156,2024-12-19,15:37,Delivery,109,109,1,109,109,10,119
a4157,2024-12-19,15:51,Takeaway,121,159,1,159,159,0,159
a4158,2024-12-19,15:57,Takeaway,118,129,1,129,347,0,347
a4158,2024-12-19,15:57,Takeaway,109,109,2,218,347,0,347
a4160,2024-12-19,16:18,Takeaway,194,49,1,49,49,0,49
a4161,2024-12-19,16:24,Dine-in,181,59,2,118,118,0,118
a4162,2024-12-19,16:36,Delivery,166,299,1,299,299,0,299
a4163,2024-12-19,16:41,Dine-in,182,79,1,79,295,0,295
a4163,2024-12-19,16:41,Dine-in,250,59,2,118,295,0,295
a4163,2024-12-19,16:41,Dine-in,177,49,2,98,295,0,295
a4164,2024-12-19,16:56,Delivery,127,119,1,119,119,10,129
a4165,2024-12-19,17:05,Takeaway,276,59,1,59,59,0,59
a4166,2024-12-19,17:14,Dine-in,130,129,2,258,258,0,258
a4167,2024-12-19,17:26,Dine-in,156,199,1,199,199,0,199
a4168,2024-12-19,17:39,Dine-in,103,79,2,158,158,0,158
a4169,2024-12-19,17:48,Delivery,272,59,1,59,59,20,79
a4170,2024-12-19,17:57,Delivery,199,59,3,177,177,10,187
a4171,2024-12-19,18:04,Takeaway,101,69,4,276,276,0,276
a4172,2024-12-19,18:18,Dine-in,124,179,1,179,179,0,179
a4173,2024-12-19,18:26,Delivery,110,119,1,119,178,10,188
a4173,2024-12-19,18:26,Delivery,180,59,1,59,178,10,188
a4174,2024-12-19,18:32,Takeaway,181,59,4,236,236,0,236
a4175,2024-12-19,18:44,Takeaway,189,69,3,207,207,0,207
a4176,2024-12-19,18:58,Delivery,110,119,2,238,238,0,238
a4177,2024-12-19,19:03,Dine-in,129,119,2,238,238,0,238
a4178,2024-12-19,19:14,Dine-in,177,49,2,98,287,0,287
a4178,2024-12-19,19:14,Dine-in,152,189,1,189,287,0,287
a4179,2024-12-19,19:26,Delivery,141,229,1,229,229,0,229
a4180,2024-12-19,19:34,Takeaway,272,59,1,59,255,0,255
a4180,2024-12-19,19:34,Takeaway,177,49,4,196,255,0,255
a4181,2024-12-19,19:49,Takeaway,281,59,3,177,177,0,177
a4182,2024-12-19,19:54,Dine-in,181,59,1,59,298,0,298
a4182,2024-12-19,19:54,Dine-in,161,239,1,239,298,0,298
a4183,2024-12-19,20:08,Delivery,106,99,1,99,186,10,196
a4183,2024-12-19,20:08,Delivery,254,29,3,87,186,10,196
a4184,2024-12-19,20:17,Dine-in,269,25,4,100,100,0,100
a4185,2024-12-19,20:31,Delivery,235,99,2,198,345,0,345
a4185,2024-12-19,20:31,Delivery,177,49,3,147,345,0,345
a4186,2024-12-19,20:45,Delivery,134,159,1,159,159,10,169
a4187,2024-12-19,20:55,Takeaway,187,59,4,236,236,0,236
a4188,2024-12-19,21:09,Dine-in,253,25,2,50,50,0,50
a4189,2024-12-19,21:22,Dine-in,188,69,3,207,207,0,207
a4190,2024-12-19,21:34,Delivery,185,89,2,178,178,10,188
a4191,2024-12-19,21:45,Delivery,110,119,2,238,238,0,238
a4192,2024-12-19,21:55,Takeaway,134,159,2,318,318,0,318
a4193,2024-12-19,22:00,Dine-in,181,59,1,59,206,0,206
a4193,2024-12-19,22:00,Dine-in,262,49,3,147,206,0,206
a4194,2024-12-19,22:10,Takeaway,112,139,1,139,218,0,218
a4194,2024-12-19,22:10,Takeaway,104,79,1,79,218,0,218
a4195,2024-12-19,22:18,Dine-in,185,89,3,267,267,0,267
a4196,2024-12-19,22:30,Dine-in,101,69,1,69,69,0,69
a4197,2024-12-19,22:35,Takeaway,101,69,4,276,276,0,276
a4198,2024-12-19,22:41,Takeaway,201,69,2,138,138,0,138
a4199,2024-12-19,22:55,Delivery,179,59,4,236,334,0,334
a4199,2024-12-19,22:55,Delivery,176,49,2,98,334,0,334
a4200,2024-12-19,23:06,Delivery,190,79,4,316,316,0,316
a4201,2024-12-19,23:20,Takeaway,133,149,1,149,149,0,149
a4202,2024-12-19,23:30,Takeaway,208,69,4,276,276,0,276
a4203,2024-12-19,23:36,Delivery,105,89,3,267,267,0,267
a4204,2024-12-19,23:50,Delivery,247,99,1,99,148,10,158
a4204,2024-12-19,23:50,Delivery,262,49,1,49,148,10,158
a4205,2024-12-19,23:58,Takeaway,176,49,2,98,245,0,245
a4205,2024-12-19,23:58,Takeaway,240,49,3,147,245,0,245
a4206,2024-12-19,00:09,Delivery,138,189,1,189,189,10,199
a4207,2024-12-19,00:19,Dine-in,186,49,4,196,196,0,196
a4208,2024-12-19,00:29,Takeaway,216,99,3,297,297,0,297
a4209,2024-12-19,00:36,Delivery,176,49,4,196,196,10,206
a4210,2024-12-19,00:42,Takeaway,107,99,1,99,99,0,99
a4211,2024-12-19,00:55,Delivery,260,59,3,177,335,0,335
a4211,2024-12-19,00:55,Delivery,104,79,2,158,335,0,335
a4212,2024-12-19,01:06,Takeaway,185,89,3,267,267,0,267
a4213,2024-12-19,01:14,Dine-in,252,25,3,75,75,0,75
a4215,2024-12-19,01:27,Dine-in,180,59,3,177,177,0,177
a4216,2024-12-19,01:38,Delivery,110,119,1,119,119,10,129
a4217,2024-12-19,01:47,Takeaway,122,159,2,318,318,0,318
a4218,2024-12-19,02:02,Delivery,133,149,2,298,298,0,298
a4219,2024-12-19,02:10,Takeaway,156,199,1,199,199,0,199
a4220,2024-12-19,02:16,Dine-in,263,49,3,147,245,0,245
a4220,2024-12-19,02:16,Dine-in,186,49,1,49,245,0,245
a4220,2024-12-19,02:16,Dine-in,178,49,1,49,245,0,245
a4221,2024-12-19,02:26,Takeaway,102,79,4,316,316,0,316
a4222,2024-12-20,13:00,Delivery,188,69,1,69,307,0,307
a4222,2024-12-20,13:00,Delivery,117,119,2,238,307,0,307
a4223,2024-12-20,13:08,Takeaway,175,349,1,349,349,0,349
a4224,2024-12-20,13:23,Dine-in,214,99,2,198,198,0,198
a4225,2024-12-20,13:38,Takeaway,132,129,1,129,129,0,129
a4226,2024-12-20,13:45,Takeaway,128,119,1,119,178,0,178
a4226,2024-12-20,13:45,Takeaway,272,59,1,59,178,0,178
a4227,2024-12-20,13:53,Dine-in,116,169,1,169,308,0,308
a4227,2024-12-20,13:53,Dine-in,120,139,1,139,308,0,308
a4228,2024-12-20,14:01,Dine-in,115,159,2,318,318,0,318
a4229,2024-12-20,14:09,Takeaway,190,79,2,158,158,0,158
a4230,2024-12-20,14:19,Takeaway,242,49,1,49,148,0,148
a4230,2024-12-20,14:19,Takeaway,246,99,1,99,148,0,148
a4231,2024-12-20,14:24,Takeaway,225,139,1,139,338,0,338
a4231,2024-12-20,14:24,Takeaway,156,199,1,199,338,0,338
a4232,2024-12-20,14:34,Delivery,164,269,1,269,269,0,269
a4233,2024-12-20,14:44,Dine-in,133,149,2,298,298,0,298
a4234,2024-12-20,14:54,Delivery,140,219,1,219,219,0,219
a4235,2024-12-20,14:59,Takeaway,193,109,3,327,327,0,327
a4236,2024-12-20,15:12,Takeaway,176,49,1,49,285,0,285
a4236,2024-12-20,15:12,Takeaway,199,59,4,236,285,0,285
a4237,2024-12-20,15:25,Delivery,208,69,1,69,69,20,89
a4238,2024-12-20,15:32,Delivery,127,119,2,238,238,0,238
a4239,2024-12-20,15:39,Delivery,259,69,4,276,276,0,276
a4240,2024-12-20,15:53,Takeaway,181,59,2,118,118,0,118
a4241,2024-12-20,15:59,Takeaway,105,89,2,178,178,0,178
a4242,2024-12-20,16:07,Delivery,175,349,1,349,349,0,349
a4244,2024-12-20,16:33,Delivery,111,129,1,129,129,10,139
a4245,2024-12-20,16:42,Dine-in,106,99,1,99,272,0,272
a4245,2024-12-20,16:42,Dine-in,252,25,3,75,272,0,272
a4245,2024-12-20,16:42,Dine-in,178,49,2,98,272,0,272
a4247,2024-12-20,17:02,Delivery,178,49,1,49,307,0,307
a4247,2024-12-20,17:02,Delivery,132,129,2,258,307,0,307
a4248,2024-12-20,17:10,Delivery,185,89,2,178,267,0,267
a4248,2024-12-20,17:10,Delivery,105,89,1,89,267,0,267
a4249,2024-12-20,17:15,Takeaway,260,59,1,59,59,0,59
a4250,2024-12-20,17:30,Takeaway,104,79,4,316,316,0,316
a4251,2024-12-20,17:44,Dine-in,187,59,2,118,177,0,177
a4251,2024-12-20,17:44,Dine-in,181,59,1,59,177,0,177
